mileage,make,model,fuel,gear,offerType,price,hp,year,make_model
239448,Mercedes-Benz,A 180,Diesel,Manual,Used,3490,109,2011,Mercedes-BenzA 180
66362,Mercedes-Benz,C 180,Gasoline,Automatic,Used,21880,156,2017,Mercedes-BenzC 180
25000,Mercedes-Benz,C 220,Diesel,Automatic,Used,24880,170,2017,Mercedes-BenzC 220
97500,Mercedes-Benz,E 200,Gasoline,Automatic,Used,17450,184,2012,Mercedes-BenzE 200
219000,Mercedes-Benz,C 220,Diesel,Automatic,Used,12400,170,2014,Mercedes-BenzC 220
86050,Mercedes-Benz,C 200,Gasoline,Automatic,Used,19850,184,2014,Mercedes-BenzC 200
138608,Mercedes-Benz,C 220,Diesel,Manual,Used,14900,170,2016,Mercedes-BenzC 220
134500,Mercedes-Benz,A 180,Gasoline,Manual,Used,14900,122,2016,Mercedes-BenzA 180
137730,Mercedes-Benz,E 200,LPG,Automatic,Used,13490,184,2011,Mercedes-BenzE 200
62656,Mercedes-Benz,C 200,Diesel,Manual,Used,13461,136,2013,Mercedes-BenzC 200
64052,Mercedes-Benz,E 200,Gasoline,Automatic,Used,20990,184,2013,Mercedes-BenzE 200
87244,Mercedes-Benz,C 180,Gasoline,Manual,Used,14300,156,2014,Mercedes-BenzC 180
57000,Mercedes-Benz,E 220,Diesel,Automatic,Used,21260,170,2015,Mercedes-BenzE 220
39176,Mercedes-Benz,C 200,Gasoline,Manual,Used,21160,184,2016,Mercedes-BenzC 200
42000,Mercedes-Benz,C 220,Diesel,Automatic,Used,22888,170,2016,Mercedes-BenzC 220
99999,Mercedes-Benz,C 180,Gasoline,Manual,Used,11500,156,2012,Mercedes-BenzC 180
168800,Mercedes-Benz,C 220,Diesel,Automatic,Used,12950,170,2012,Mercedes-BenzC 220
100000,Mercedes-Benz,C 180,Gasoline,Automatic,Used,12995,156,2012,Mercedes-BenzC 180
105672,Mercedes-Benz,C 180,Gasoline,Manual,Used,13950,156,2012,Mercedes-BenzC 180
107369,Mercedes-Benz,C 180,Gasoline,Automatic,Used,13950,156,2012,Mercedes-BenzC 180
44274,Mercedes-Benz,B 180,Gasoline,Automatic,Used,13975,122,2012,Mercedes-BenzB 180
72250,Mercedes-Benz,A 180,Gasoline,Manual,Used,14950,122,2013,Mercedes-BenzA 180
49000,Mercedes-Benz,C 180,Gasoline,Manual,Used,18000,156,2013,Mercedes-BenzC 180
60968,Mercedes-Benz,B 180,Gasoline,Manual,Used,12950,122,2014,Mercedes-BenzB 180
57000,Mercedes-Benz,A 180,Gasoline,Automatic,Used,13990,122,2014,Mercedes-BenzA 180
87244,Mercedes-Benz,C 180,Gasoline,Manual,Used,14300,156,2014,Mercedes-BenzC 180
80879,Mercedes-Benz,C 200,Gasoline,Automatic,Used,24880,184,2015,Mercedes-BenzC 200
70950,Mercedes-Benz,E 200,Gasoline,Automatic,Used,25950,184,2015,Mercedes-BenzE 200
181000,Mercedes-Benz,C 220,Diesel,Automatic,Used,18888,170,2017,Mercedes-BenzC 220
91054,Mercedes-Benz,C 220,Diesel,Automatic,Used,20890,170,2018,Mercedes-BenzC 220
38000,Mercedes-Benz,A 180,Gasoline,Automatic,Used,22444,122,2018,Mercedes-BenzA 180
12900,Mercedes-Benz,A 180,Diesel,Automatic,Used,26666,116,2019,Mercedes-BenzA 180
64750,Mercedes-Benz,C 220,Diesel,Automatic,Used,26749,170,2017,Mercedes-BenzC 220
36750,Mercedes-Benz,C 220,Diesel,Automatic,Used,30989,170,2018,Mercedes-BenzC 220
48750,Mercedes-Benz,E 220,Diesel,Automatic,Used,31989,194,2018,Mercedes-BenzE 220
27305,Mercedes-Benz,C 220,Diesel,Automatic,Used,27489,194,2019,Mercedes-BenzC 220
25393,Mercedes-Benz,C 220,Diesel,Automatic,Used,28999,194,2019,Mercedes-BenzC 220
27302,Mercedes-Benz,E 200,Diesel,Automatic,Used,31076,150,2019,Mercedes-BenzE 200
31063,Mercedes-Benz,E 200,Diesel,Automatic,Used,31784,150,2019,Mercedes-BenzE 200
27297,Mercedes-Benz,E 200,Diesel,Automatic,Used,31958,150,2019,Mercedes-BenzE 200
24443,Mercedes-Benz,E 220,Diesel,Automatic,Used,34974,194,2019,Mercedes-BenzE 220
21301,Mercedes-Benz,E 220,Diesel,Automatic,Used,34974,194,2019,Mercedes-BenzE 220
10337,Mercedes-Benz,C 220,Diesel,Automatic,Used,31900,194,2020,Mercedes-BenzC 220
28700,Mercedes-Benz,B 180,Gasoline,Automatic,Used,14480,122,2012,Mercedes-BenzB 180
99155,Mercedes-Benz,Vito,Diesel,Manual,Used,13900,136,2014,Mercedes-BenzVito
55000,Mercedes-Benz,E 200,Gasoline,Automatic,Used,27900,184,2014,Mercedes-BenzE 200
46000,Mercedes-Benz,C 200,Gasoline,Automatic,Used,26890,184,2017,Mercedes-BenzC 200
39000,Mercedes-Benz,E 200,Gasoline,Automatic,Used,28790,184,2017,Mercedes-BenzE 200
388500,Mercedes-Benz,E 200,Diesel,Automatic,Used,5490,136,2016,Mercedes-BenzE 200
10000,Mercedes-Benz,B 180,Gasoline,Manual,Used,23880,136,2019,Mercedes-BenzB 180
8448,Mercedes-Benz,E 200,Gasoline,Automatic,Used,39590,197,2020,Mercedes-BenzE 200
10353,Mercedes-Benz,C 180,Gasoline,Automatic,Used,41890,156,2020,Mercedes-BenzC 180
225000,Mercedes-Benz,E 200,Diesel,Automatic,Used,8900,136,2015,Mercedes-BenzE 200
78000,Mercedes-Benz,C 180,Gasoline,Automatic,Used,19490,156,2015,Mercedes-BenzC 180
107544,Mercedes-Benz,A 180,Diesel,Automatic,Used,17300,109,2016,Mercedes-BenzA 180
168000,Mercedes-Benz,C 200,Diesel,Automatic,Used,14980,136,2017,Mercedes-BenzC 200
34989,Mercedes-Benz,B 180,Diesel,Automatic,Used,17900,109,2018,Mercedes-BenzB 180
9999,Mercedes-Benz,B 180,Diesel,Automatic,Demonstration,34880,116,2021,Mercedes-BenzB 180
9999,Mercedes-Benz,B 180,Diesel,Automatic,Demonstration,34880,116,2021,Mercedes-BenzB 180
9999,Mercedes-Benz,B 180,Diesel,Automatic,Demonstration,34880,116,2021,Mercedes-BenzB 180
300000,Mercedes-Benz,C 200,Diesel,Manual,Used,6700,136,2013,Mercedes-BenzC 200
620000,Mercedes-Benz,Vito,Diesel,Manual,Used,6500,163,2014,Mercedes-BenzVito
26853,Mercedes-Benz,E 200,Gasoline,Automatic,Used,43854,184,2019,Mercedes-BenzE 200
104000,Mercedes-Benz,C 180,Gasoline,Automatic,Used,15299,156,2014,Mercedes-BenzC 180
96050,Mercedes-Benz,C 220,Diesel,Automatic,Used,26990,170,2016,Mercedes-BenzC 220
181000,Mercedes-Benz,C 220,Diesel,Automatic,Used,18888,170,2017,Mercedes-BenzC 220
38000,Mercedes-Benz,A 180,Gasoline,Automatic,Used,22444,122,2018,Mercedes-BenzA 180
142000,Mercedes-Benz,E 200,Diesel,Automatic,Used,3490,136,2013,Mercedes-BenzE 200
101390,Mercedes-Benz,E 200,Gasoline,Automatic,Used,17950,184,2014,Mercedes-BenzE 200
80000,Mercedes-Benz,C 200,Diesel,Manual,Used,20000,136,2016,Mercedes-BenzC 200
95000,Mercedes-Benz,C 220,Diesel,Automatic,Used,23444,170,2017,Mercedes-BenzC 220
74500,Mercedes-Benz,E 220,Diesel,Automatic,Used,24888,194,2017,Mercedes-BenzE 220
77000,Mercedes-Benz,C 200,Diesel,Automatic,Used,24444,136,2018,Mercedes-BenzC 200
66297,Mercedes-Benz,C 220,Diesel,Automatic,Used,24590,170,2018,Mercedes-BenzC 220
297000,Mercedes-Benz,C 220,Diesel,Automatic,Used,7550,170,2014,Mercedes-BenzC 220
52450,Mercedes-Benz,C 220,Diesel,Automatic,Used,28749,170,2017,Mercedes-BenzC 220
132685,Mercedes-Benz,B 180,Diesel,Manual,Used,13999,109,2018,Mercedes-BenzB 180
60677,Mercedes-Benz,B 180,Gasoline,Automatic,Used,16950,122,2015,Mercedes-BenzB 180
47691,Mercedes-Benz,C 180,Gasoline,Manual,Used,17800,156,2015,Mercedes-BenzC 180
107200,Mercedes-Benz,E 220,Diesel,Automatic,Used,22390,194,2016,Mercedes-BenzE 220
88900,Mercedes-Benz,E 220,Diesel,Automatic,Used,23230,194,2016,Mercedes-BenzE 220
69000,Mercedes-Benz,C 220,Diesel,Automatic,Used,31999,170,2018,Mercedes-BenzC 220
7477,Mercedes-Benz,A 180,Gasoline,Manual,Used,23880,136,2019,Mercedes-BenzA 180
16492,Mercedes-Benz,B 180,Gasoline,Manual,Used,24880,136,2019,Mercedes-BenzB 180
9690,Mercedes-Benz,C 180,Gasoline,Manual,Used,26880,156,2019,Mercedes-BenzC 180
7935,Mercedes-Benz,C 180,Gasoline,Automatic,Used,27680,156,2019,Mercedes-BenzC 180
5000,Mercedes-Benz,C 180,Gasoline,Automatic,Used,29990,156,2019,Mercedes-BenzC 180
117997,Mercedes-Benz,C 220,Diesel,Automatic,Used,18900,170,2016,Mercedes-BenzC 220
115767,Mercedes-Benz,C 220,Diesel,Manual,Used,18445,170,2018,Mercedes-BenzC 220
140101,Mercedes-Benz,C 220,Diesel,Automatic,Used,19495,170,2018,Mercedes-BenzC 220
3000,Mercedes-Benz,C 200,Gasoline,Automatic,Demonstration,42880,184,2021,Mercedes-BenzC 200
9999,Mercedes-Benz,C 200,Diesel,Automatic,Demonstration,44800,160,2021,Mercedes-BenzC 200
15400,Mercedes-Benz,B 180,Diesel,Automatic,Used,24890,116,2019,Mercedes-BenzB 180
154000,Mercedes-Benz,B 180,Diesel,Manual,Used,10700,109,2016,Mercedes-BenzB 180
92050,Mercedes-Benz,C 220,Diesel,Automatic,Used,20990,170,2017,Mercedes-BenzC 220
95294,Mercedes-Benz,C 180,Gasoline,Manual,Used,15990,156,2015,Mercedes-BenzC 180
135000,Mercedes-Benz,C 200,Diesel,Automatic,Used,15999,136,2015,Mercedes-BenzC 200
97600,Mercedes-Benz,E 200,Diesel,Automatic,Used,19990,136,2015,Mercedes-BenzE 200
91800,Mercedes-Benz,E 220,Diesel,Automatic,Used,21900,170,2015,Mercedes-BenzE 220
85900,Mercedes-Benz,C 220,Diesel,Automatic,Used,27777,170,2017,Mercedes-BenzC 220
96800,Mercedes-Benz,E 220,Diesel,Automatic,Used,27856,194,2017,Mercedes-BenzE 220
62500,Mercedes-Benz,E 220,Diesel,Automatic,Used,27888,194,2017,Mercedes-BenzE 220
74000,Mercedes-Benz,E 220,Diesel,Automatic,Used,28888,194,2017,Mercedes-BenzE 220
72600,Mercedes-Benz,E 220,Diesel,Automatic,Used,29888,194,2017,Mercedes-BenzE 220
45241,Mercedes-Benz,E 200,Diesel,Automatic,Used,27950,150,2018,Mercedes-BenzE 200
21518,Mercedes-Benz,E 200,Diesel,Automatic,Used,33890,160,2019,Mercedes-BenzE 200
35318,Mercedes-Benz,B 180,Gasoline,Manual,Used,18885,122,2018,Mercedes-BenzB 180
100084,Mercedes-Benz,E 220,Diesel,Automatic,Used,26894,194,2018,Mercedes-BenzE 220
632,Mercedes-Benz,Vito,Electric,Automatic,Used,31450,116,2019,Mercedes-BenzVito
48000,Mercedes-Benz,C 220,Diesel,Automatic,Used,33951,194,2019,Mercedes-BenzC 220
268999,Mercedes-Benz,A 180,Diesel,Manual,Used,3390,109,2011,Mercedes-BenzA 180
221851,Mercedes-Benz,A 180,Diesel,Manual,Used,3499,109,2011,Mercedes-BenzA 180
7486,Mercedes-Benz,C 180,Gasoline,Manual,Used,36880,156,2019,Mercedes-BenzC 180
412667,Mercedes-Benz,E 200,Diesel,Automatic,Used,4800,136,2012,Mercedes-BenzE 200
443250,Mercedes-Benz,E 200,Diesel,Automatic,Used,5700,136,2014,Mercedes-BenzE 200
392000,Mercedes-Benz,E 200,Diesel,Automatic,Used,5900,136,2015,Mercedes-BenzE 200
385000,Mercedes-Benz,E 200,Diesel,Automatic,Used,6100,136,2015,Mercedes-BenzE 200
73003,Mercedes-Benz,C 180,Gasoline,Manual,Used,21499,156,2016,Mercedes-BenzC 180
40227,Mercedes-Benz,C 200,Gasoline,Automatic,Used,23999,184,2016,Mercedes-BenzC 200
47000,Mercedes-Benz,E 220,Diesel,Automatic,Used,24950,170,2016,Mercedes-BenzE 220
55800,Mercedes-Benz,C 200,Gasoline,Automatic,Used,27290,184,2016,Mercedes-BenzC 200
28900,Mercedes-Benz,C 180,Gasoline,Automatic,Used,28900,156,2016,Mercedes-BenzC 180
66258,Mercedes-Benz,C 200,Diesel,Automatic,Used,19450,136,2017,Mercedes-BenzC 200
85000,Mercedes-Benz,C 220,Diesel,Automatic,Used,19450,170,2017,Mercedes-BenzC 220
95777,Mercedes-Benz,C 220,Diesel,Automatic,Used,19900,170,2017,Mercedes-BenzC 220
36220,Mercedes-Benz,C 180,Gasoline,Manual,Used,19999,156,2017,Mercedes-BenzC 180
122899,Mercedes-Benz,C 220,Diesel,Automatic,Used,20500,170,2018,Mercedes-BenzC 220
102043,Mercedes-Benz,C 200,Diesel,Automatic,Used,19950,160,2019,Mercedes-BenzC 200
320000,Mercedes-Benz,C 220,Diesel,Automatic,Used,5800,170,2011,Mercedes-BenzC 220
12100,Mercedes-Benz,C 180,Gasoline,Manual,Used,21950,156,2018,Mercedes-BenzC 180
6600,Mercedes-Benz,B 180,Gasoline,Manual,Employee's car,25990,136,2019,Mercedes-BenzB 180
24200,Mercedes-Benz,E 220,Diesel,Automatic,Used,37990,194,2020,Mercedes-BenzE 220
3000,Mercedes-Benz,A 180,Gasoline,Automatic,Demonstration,32890,136,2021,Mercedes-BenzA 180
5300,Mercedes-Benz,B 180,Diesel,Automatic,Demonstration,32890,116,2021,Mercedes-BenzB 180
228000,Mercedes-Benz,A 180,Diesel,Manual,Used,3399,109,2011,Mercedes-BenzA 180
95000,Mercedes-Benz,C 220,Diesel,Automatic,Used,23444,170,2017,Mercedes-BenzC 220
77000,Mercedes-Benz,C 200,Diesel,Automatic,Used,24444,136,2018,Mercedes-BenzC 200
16500,Mercedes-Benz,E 220,Diesel,Automatic,Used,30888,194,2017,Mercedes-BenzE 220
67500,Mercedes-Benz,E 220,Diesel,Automatic,Used,30888,194,2017,Mercedes-BenzE 220
43571,Mercedes-Benz,C 220,Diesel,Automatic,Used,31950,170,2017,Mercedes-BenzC 220
250810,Mercedes-Benz,C 200,Diesel,Manual,Used,6500,136,2011,Mercedes-BenzC 200
88500,Mercedes-Benz,E 220,Diesel,Automatic,Used,32963,194,2017,Mercedes-BenzE 220
16851,Mercedes-Benz,E 200,Gasoline,Automatic,Used,29899,184,2018,Mercedes-BenzE 200
359000,Mercedes-Benz,E 200,Diesel,Automatic,Used,4800,136,2013,Mercedes-BenzE 200
155000,Mercedes-Benz,C 180,Diesel,Manual,Used,13999,116,2017,Mercedes-BenzC 180
159924,Mercedes-Benz,C 220,Diesel,Automatic,Used,5480,170,2011,Mercedes-BenzC 220
8652,Mercedes-Benz,C 180,Gasoline,Automatic,Employee's car,35880,156,2021,Mercedes-BenzC 180
312000,Mercedes-Benz,C 200,Diesel,Manual,Used,5500,136,2012,Mercedes-BenzC 200
273000,Mercedes-Benz,E 200,Diesel,Automatic,Used,6500,136,2014,Mercedes-BenzE 200
138409,Mercedes-Benz,E 200,Diesel,Automatic,Used,23400,150,2017,Mercedes-BenzE 200
47178,Mercedes-Benz,C 220,Diesel,Manual,Used,22499,170,2018,Mercedes-BenzC 220
107058,Mercedes-Benz,C 220,Diesel,Automatic,Used,22500,170,2018,Mercedes-BenzC 220
59925,Mercedes-Benz,C 180,Gasoline,Automatic,Used,22900,156,2018,Mercedes-BenzC 180
62831,Mercedes-Benz,C 180,Gasoline,Automatic,Used,22999,156,2018,Mercedes-BenzC 180
90785,Mercedes-Benz,C 200,Diesel,Automatic,Used,19950,160,2019,Mercedes-BenzC 200
84557,Mercedes-Benz,Vito,Diesel,Manual,Used,21650,114,2019,Mercedes-BenzVito
122826,Mercedes-Benz,C 200,Diesel,Automatic,Used,21799,160,2019,Mercedes-BenzC 200
71011,Mercedes-Benz,C 200,Diesel,Automatic,Used,22499,160,2019,Mercedes-BenzC 200
21932,Mercedes-Benz,C 220,Diesel,Automatic,Used,25450,194,2020,Mercedes-BenzC 220
23513,Mercedes-Benz,B 180,Diesel,Automatic,Employee's car,25487,116,2020,Mercedes-BenzB 180
5146,Mercedes-Benz,A 180,Gasoline,Automatic,Used,26445,136,2020,Mercedes-BenzA 180
254000,Mercedes-Benz,C 200,Diesel,Manual,Used,7999,136,2014,Mercedes-BenzC 200
189081,Mercedes-Benz,C 180,Gasoline,Manual,Used,7799,156,2013,Mercedes-BenzC 180
47811,Mercedes-Benz,Vito,Diesel,Automatic,Used,29777,163,2019,Mercedes-BenzVito
32800,Mercedes-Benz,E 220,Diesel,Automatic,Used,39690,194,2020,Mercedes-BenzE 220
7400,Mercedes-Benz,C 180,Gasoline,Automatic,Employee's car,39790,156,2020,Mercedes-BenzC 180
3000,Mercedes-Benz,B 180,Diesel,Automatic,Demonstration,32890,116,2021,Mercedes-BenzB 180
6000,Mercedes-Benz,B 180,Diesel,Automatic,Demonstration,33890,116,2021,Mercedes-BenzB 180
4000,Mercedes-Benz,Vito,Diesel,Manual,Demonstration,36878,163,2021,Mercedes-BenzVito
4200,Mercedes-Benz,C 180,Gasoline,Automatic,Demonstration,36890,156,2021,Mercedes-BenzC 180
5800,Mercedes-Benz,C 180,Gasoline,Automatic,Demonstration,37480,156,2021,Mercedes-BenzC 180
4200,Mercedes-Benz,C 180,Gasoline,Automatic,Demonstration,37890,156,2021,Mercedes-BenzC 180
4000,Mercedes-Benz,Vito,Diesel,Manual,Demonstration,37961,136,2021,Mercedes-BenzVito
74500,Mercedes-Benz,E 220,Diesel,Automatic,Used,24888,194,2017,Mercedes-BenzE 220
76081,Mercedes-Benz,E 220,Diesel,Automatic,Used,25900,194,2017,Mercedes-BenzE 220
85900,Mercedes-Benz,C 220,Diesel,Automatic,Used,27777,170,2017,Mercedes-BenzC 220
62500,Mercedes-Benz,E 220,Diesel,Automatic,Used,27888,194,2017,Mercedes-BenzE 220
205530,Mercedes-Benz,A 180,Diesel,Manual,Used,3750,109,2011,Mercedes-BenzA 180
13411,Mercedes-Benz,B 180,Gasoline,Manual,Used,16990,122,2016,Mercedes-BenzB 180
52500,Mercedes-Benz,E 220,Diesel,Automatic,Used,41888,194,2018,Mercedes-BenzE 220
226000,Mercedes-Benz,E 220,Diesel,Automatic,Used,7000,170,2011,Mercedes-BenzE 220
95500,Mercedes-Benz,C 220,Diesel,Automatic,Used,23611,170,2018,Mercedes-BenzC 220
52100,Mercedes-Benz,C 200,Diesel,Manual,Used,18590,136,2016,Mercedes-BenzC 200
128680,Mercedes-Benz,C 220,Diesel,Automatic,Used,21700,170,2016,Mercedes-BenzC 220
200000,Mercedes-Benz,E 200,Diesel,Automatic,Used,18499,150,2017,Mercedes-BenzE 200
330000,Mercedes-Benz,E 200,Diesel,Automatic,Used,14999,150,2018,Mercedes-BenzE 200
26849,Mercedes-Benz,C 220,Diesel,Automatic,Employee's car,32780,194,2020,Mercedes-BenzC 220
145000,Mercedes-Benz,A 180,Diesel,Manual,Used,5899,109,2012,Mercedes-BenzA 180
421000,Mercedes-Benz,B 180,Diesel,Automatic,Used,5900,122,2012,Mercedes-BenzB 180
369000,Mercedes-Benz,E 200,Diesel,Automatic,Used,6700,136,2015,Mercedes-BenzE 200
59900,Mercedes-Benz,B 180,Gasoline,Automatic,Used,16990,122,2016,Mercedes-BenzB 180
37804,Mercedes-Benz,E 220,Diesel,Automatic,Used,27300,194,2017,Mercedes-BenzE 220
100756,Mercedes-Benz,E 220,Diesel,Automatic,Used,27900,194,2017,Mercedes-BenzE 220
30000,Mercedes-Benz,E 220,Diesel,Automatic,Used,29950,194,2017,Mercedes-BenzE 220
101683,Mercedes-Benz,B 180,Gasoline,Automatic,Used,22700,136,2019,Mercedes-BenzB 180
30137,Mercedes-Benz,A 180,Diesel,Automatic,Used,22999,116,2019,Mercedes-BenzA 180
122585,Mercedes-Benz,C 220,Diesel,Automatic,Used,23500,194,2019,Mercedes-BenzC 220
68444,Mercedes-Benz,C 200,Diesel,Automatic,Used,24799,160,2019,Mercedes-BenzC 200
26198,Mercedes-Benz,C 180,Gasoline,Automatic,Employee's car,27180,156,2020,Mercedes-BenzC 180
243000,Mercedes-Benz,C 220,Diesel,Manual,Used,7700,170,2012,Mercedes-BenzC 220
70109,Mercedes-Benz,E 220,Diesel,Automatic,Used,28790,194,2018,Mercedes-BenzE 220
55520,Mercedes-Benz,E 200,Gasoline,Automatic,Used,29777,184,2018,Mercedes-BenzE 200
32999,Mercedes-Benz,E 200,Diesel,Automatic,Used,29888,150,2018,Mercedes-BenzE 200
14713,Mercedes-Benz,A 180,Gasoline,Manual,Used,25650,136,2019,Mercedes-BenzA 180
480000,Mercedes-Benz,Vito,Diesel,Automatic,Used,7200,163,2011,Mercedes-BenzVito
216000,Mercedes-Benz,C 220,Diesel,Manual,Used,7999,170,2013,Mercedes-BenzC 220
16400,Mercedes-Benz,E 220,Diesel,Automatic,Used,34890,194,2019,Mercedes-BenzE 220
4000,Mercedes-Benz,E 200,Diesel,Automatic,Demonstration,41450,160,2021,Mercedes-BenzE 200
4000,Mercedes-Benz,Vito,Diesel,Automatic,Demonstration,41591,163,2021,Mercedes-BenzVito
19093,Mercedes-Benz,C 200,Gasoline,Automatic,Used,27980,184,2017,Mercedes-BenzC 200
67275,Mercedes-Benz,E 200,Gasoline,Automatic,Used,27990,184,2017,Mercedes-BenzE 200
74000,Mercedes-Benz,E 220,Diesel,Automatic,Used,28888,194,2017,Mercedes-BenzE 220
72600,Mercedes-Benz,E 220,Diesel,Automatic,Used,29888,194,2017,Mercedes-BenzE 220
132216,Mercedes-Benz,Vito,Diesel,Automatic,Used,29980,190,2017,Mercedes-BenzVito
16382,Mercedes-Benz,E 220,Diesel,Automatic,Used,29850,194,2018,Mercedes-BenzE 220
12900,Mercedes-Benz,A 180,Diesel,Automatic,Used,26666,116,2019,Mercedes-BenzA 180
50000,Mercedes-Benz,C 220,Diesel,Automatic,Used,22725,170,2016,Mercedes-BenzC 220
76000,Mercedes-Benz,E 220,Diesel,Automatic,Used,29700,194,2016,Mercedes-BenzE 220
47942,Mercedes-Benz,A 180,Gasoline,Manual,Used,19740,122,2017,Mercedes-BenzA 180
8600,Mercedes-Benz,B 180,Gasoline,Automatic,Used,19970,122,2017,Mercedes-BenzB 180
8900,Mercedes-Benz,C 200,Electric/Gasoline,Automatic,Used,33999,184,2020,Mercedes-BenzC 200
244034,Mercedes-Benz,Vito,Diesel,Manual,Used,7950,136,2013,Mercedes-BenzVito
478200,Mercedes-Benz,E 200,Diesel,Automatic,Used,5500,136,2011,Mercedes-BenzE 200
197290,Mercedes-Benz,B 180,Diesel,Manual,Used,5590,109,2011,Mercedes-BenzB 180
63000,Mercedes-Benz,E 220,Diesel,Automatic,Used,28950,194,2018,Mercedes-BenzE 220
23697,Mercedes-Benz,C 220,Diesel,Automatic,Used,25450,194,2019,Mercedes-BenzC 220
11219,Mercedes-Benz,C 220,Diesel,Automatic,Used,28650,194,2019,Mercedes-BenzC 220
14333,Mercedes-Benz,C 180,Gasoline,Automatic,Used,29418,156,2019,Mercedes-BenzC 180
20932,Mercedes-Benz,A 180,Gasoline,Automatic,Employee's car,30990,136,2020,Mercedes-BenzA 180
221880,Mercedes-Benz,Vito,Diesel,Manual,Used,6450,95,2011,Mercedes-BenzVito
97000,Mercedes-Benz,A 180,Diesel,Manual,Used,6500,109,2011,Mercedes-BenzA 180
96700,Mercedes-Benz,A 180,Diesel,Automatic,Used,7590,109,2011,Mercedes-BenzA 180
177400,Mercedes-Benz,A 180,Diesel,Automatic,Used,6799,109,2011,Mercedes-BenzA 180
235000,Mercedes-Benz,C 220,Diesel,Automatic,Used,6900,170,2011,Mercedes-BenzC 220
290000,Mercedes-Benz,Vito,Diesel,Manual,Used,5200,136,2011,Mercedes-BenzVito
64000,Mercedes-Benz,A 180,Gasoline,Manual,Used,7900,116,2011,Mercedes-BenzA 180
320000,Mercedes-Benz,E 220,Diesel,Automatic,Used,8500,170,2011,Mercedes-BenzE 220
223000,Mercedes-Benz,E 200,Diesel,Automatic,Used,8800,136,2011,Mercedes-BenzE 200
217000,Mercedes-Benz,C 220,Diesel,Manual,Used,7800,170,2011,Mercedes-BenzC 220
211000,Mercedes-Benz,C 220,Diesel,Automatic,Used,7899,170,2011,Mercedes-BenzC 220
227000,Mercedes-Benz,E 220,Diesel,Automatic,Used,5950,170,2011,Mercedes-BenzE 220
192700,Mercedes-Benz,C 220,Diesel,Automatic,Used,8999,170,2011,Mercedes-BenzC 220
93500,Mercedes-Benz,C 180,Gasoline,Manual,Used,9100,156,2011,Mercedes-BenzC 180
43000,Mercedes-Benz,B 180,Diesel,Manual,Used,9500,109,2011,Mercedes-BenzB 180
78227,Mercedes-Benz,B 180,Diesel,Automatic,Used,9900,109,2011,Mercedes-BenzB 180
76000,Mercedes-Benz,A 180,Gasoline,Automatic,Used,9980,116,2011,Mercedes-BenzA 180
400000,Mercedes-Benz,E 200,Diesel,Automatic,Used,6100,136,2011,Mercedes-BenzE 200
329000,Mercedes-Benz,E 200,Diesel,Automatic,Used,6200,136,2011,Mercedes-BenzE 200
119000,Mercedes-Benz,C 180,Gasoline,Manual,Used,10000,156,2011,Mercedes-BenzC 180
131600,Mercedes-Benz,C 180,Gasoline,Automatic,Used,10800,156,2011,Mercedes-BenzC 180
197088,Mercedes-Benz,E 200,Diesel,Manual,Used,8750,136,2011,Mercedes-BenzE 200
233000,Mercedes-Benz,C 180,Gasoline,Manual,Used,6470,156,2011,Mercedes-BenzC 180
45000,Mercedes-Benz,A 180,Gasoline,Automatic,Used,10890,116,2011,Mercedes-BenzA 180
118200,Mercedes-Benz,C 200,Diesel,Automatic,Used,11050,136,2011,Mercedes-BenzC 200
324000,Mercedes-Benz,E 200,Diesel,Automatic,Used,4950,136,2011,Mercedes-BenzE 200
199800,Mercedes-Benz,Vito,Diesel,Manual,Used,11950,163,2011,Mercedes-BenzVito
149658,Mercedes-Benz,C 200,Diesel,Manual,Used,8750,136,2011,Mercedes-BenzC 200
147000,Mercedes-Benz,C 180,Gasoline,Automatic,Used,18500,156,2011,Mercedes-BenzC 180
93000,Mercedes-Benz,A 180,Diesel,Manual,Used,6500,109,2011,Mercedes-BenzA 180
277000,Mercedes-Benz,C 200,Diesel,Automatic,Used,6600,136,2011,Mercedes-BenzC 200
113114,Mercedes-Benz,C 180,Gasoline,Automatic,Used,12800,156,2011,Mercedes-BenzC 180
111000,Mercedes-Benz,C 200,Gasoline,Automatic,Used,12900,184,2011,Mercedes-BenzC 200
91800,Mercedes-Benz,E 200,Gasoline,Manual,Used,12900,184,2011,Mercedes-BenzE 200
104000,Mercedes-Benz,A 180,Gasoline,Manual,Used,5800,116,2011,Mercedes-BenzA 180
99800,Mercedes-Benz,C 220,Diesel,Automatic,Used,14950,170,2011,Mercedes-BenzC 220
